7067	19037
16644	27644
284	4002
2625	6204
9336	8628
18308	11824
20015	659
31586	8193
7228	19165
22502	26267
18003	16566
9212	4255
18156	6564
9625	71
18094	3061
24084	24276
13799	4114
18657	2009
13121	16116
219	2375
27167	314
16072	16395
1820	5154
22185	30069
6275	17523
11563	18165
1688	20081
4673	13766
2567	14504
2157	3135
364	21516
11750	2639
11147	5665
4095	16228
8447	10219
5002	2669
4001	16762
653	20524
1001	16000
4479	21945
9877	151
18378	18663
20562	9760
15161	23289
16160	19441
9593	17291
21290	14197
4072	16142
8024	11859
30257	2020
16002	1284
16016	16094
5269	598
17250	12518
21500	9501
8156	9016
10121	204
28648	8025
16082	10033
8532	282
21011	1772
20384	877
1125	698
2636	18
11009	4260
28156	6438
14134	11563
10070	18828
5755	2391
8145	6473
28752	20152
9590	47
27597	4513
4198	28052
1226	1755
20719	1000
25088	17625
28375	24015
6073	8346
3258	2158
3469	9510
18273	16000
8579	1039
8219	23218
21504	27015
252	9203
572	18134
16052	750
10558	20125
24816	887
188	1391
567	18133
6314	19814
891	4677
289	2633
8103	133
181	1442
11250	4125
16003	3267
24284	17375
13410	1318
13598	1340
17861	12219
2503	7766
15006	4113
657	11133
28410	28171
18267	20001
4260	7405
16232	15393
4063	24176
16330	24067
333	21071
18563	2076
25032	19323
17256	16001
1375	18016
696	16281
22164	21006
3119	7325
4463	20125
9928	6626
4162	13145
17002	518
16316	5
14084	12161
1649	17848
26189	2079
24027	914
4029	612
28144	17000
4430	780
20313	32
8056	4508
501	23379
24190	16908
24083	19508
11594	16019
10818	16676
8173	2284
24281	444
6673	6075
18219	22192
17004	17788
1541	10692
6003	14457
956	18299
9014	313
1133	12
13567	1161
19428	1258
5500	1634
3500	5000
18312	8263
26223	25378
17041	1
19297	18125
23076	2333
21221	17297
1095	2580
4813	131
11166	17015
16004	3506
20261	6502
2182	4720
4823	24636
24	8104
29086	26673
500	10522
16254	21126
10485	766
16276	72
632	28587
8031	7297
14293	5440
31425	8315
4375	2226
16442	1836
21313	1141
8095	9005
18012	19055
2	8017
14004	16127
24134	16258
3064	12836
1409	1887
794	4266
1768	5376
5754	8785
8517	16379
13219	16709
235	13750
27507	8535
66	17178
2391	23504
10064	3024
12002	29000
6095	649
12563	12770
4092	12231
16031	1334
10227	31132
16	532
20252	228
550	1224
17000	4067
12053	17625
16156	28256
3106	12829
4161	12004
21048	20298
30062	20265
5125	15226
1088	28127
18530	2164
2282	16218
10001	8500
1500	17221
16508	4000
21008	6014
20625	26168
5746	18130
8601	19255
11399	16156
2007	286
130	8232
4766	25258
5445	5844
22	22704
10884	813
23109	18626
16328	1040
6399	1146
26094	1502
8766	1035
30032	6270
506	1251
24065	25131
166	1597
11391	4317
7688	4516
12517	16189
9285	18751
4503	8127
21516	2506
26328	6063
18195	12067
6782	29523
16	31000
1003	5009
24892	4400
4755	1069
266	34
25968	12
16782	7125
18009	27167
12768	8080
222	330
2305	4880
96	11746
423	5321
11395	31007
17073	8282
8328	20006
1004	527
4	8048
18220	15510
31122	8016
115	25220
500	16016
27000	692
20031	24002
25094	20068
20012	17430
4009	2071
17066	20156
3324	8985
12055	12007
3692	12523
97	723
10072	21417
8000	13648
391	395
4641	12236
126	2454
8506	8668
1126	4282
16565	16032
2122	9502
21699	6632
14525	837
4071	20578
264	16562
17	8041
161	23566
3252	18845
3219	8114
5443	6440
8063	13039
16527	12568
6518	16644
18766	6006
16522	3336
1251	1009
1586	6126
4223	1774
181	2374
598	11502
19758	26000
95	4200
23101	20507
47	184
9069	9415
10038	23068
5	6180
17548	4001
5000	30125
18081	3520
2258	3661
1944	18504
2836	8060
30063	3282
30219	9038
818	147
18016	9504
8789	2299
24985	17280
19005	1305
18010	16312
3462	854
16501	15071
138	5104
9529	25400
555	63
4408	4529
3697	16071
11034	10018
4094	9354
1094	125
2563	500
18822	30703
9674	10000
3647	1641
16008	7625
0	21152
6253	16689
15365	8281
12180	3079
26830	16062
9008	25251
63	1063
22757	9582
6565	9750
17629	4098
27532	16
9078	14596
268	1190
4150	10910
3222	4009
17285	16906
13195	16510
20778	20220
3002	774
7500	4302
22038	10088
24019	3096
18517	3026
5444	2079
16310	17135
9392	2084
28022	11006
24440	25552
27284	6524
21188	24093
12126	21879
26265	29128
6539	2564
16000	1628
18049	10752
8100	19392
2029	5189
676	2475
10848	7032
22321	28835
8361	4157
5532	13053
1541	10064
10696	18506
2792	1861
18550	27031
3584	1528
24508	8031
2037	20250
657	3469
3512	4012
8610	265
20099	2563
8000	8711
25758	21075
2500	29645
9006	9197
16059	12578
16406	12176
5985	5095
9005	6321
11	2066
20348	24587
12750	24109
3000	3259
24015	1006
18020	3832
2504	8363
8275	21008
6961	18008
24328	22376
6508	4951
16517	29500
24261	1127
8438	18566
379	24376
589	33
2016	2023
24031	16789
28126	17504
1721	118
2461	8024
8549	24625
16508	2181
52	25346
21240	4504
16006	5614
4868	21
126	4346
321	8317
8142	2733
2012	8252
18562	24375
1510	19139
26333	8165
2016	4752
21328	4344
19115	10528
10067	3038
13	12082
7442	18269
2500	1518
361	6508
267	9017
564	5516
30062	8500
16135	7188
17189	26000
86	5127
6026	29911
1400	1537
11368	2224
5905	24640
3132	11320
6819	10009
11250	9156
35	4252
16032	26003
22194	22251
6509	8524
94	3094
25593	7209
10547	16003
2321	8126
168	9879
331	1344
16527	1009
0	19004
10344	250
16035	9018
0	178
4001	3252
5004	6003
4026	7573
4004	42
87	4168
16016	5626
16283	4100
21648	1329
17254	302
692	31063
8032	8696
28316	1374
16134	1614
282	16767
12028	28179
4383	9571
16108	9348
16268	2752
18734	10403
1429	20892
911	25001
1020	188
2177	20000
1001	713
568	12283
4141	6631
24028	4056
17767	366
313	147
24887	424
4508	5256
24	6353
2563	18129
8207	4532
8259	125
28554	9129
20100	440
4395	2993
8750	16415
3079	26585
4710	16008
10758	5449
24227	4953
14113	11563
16268	13250
2314	22506
14570	26207
16315	418
9151	26008
18010	292
1157	3407
2444	16517
28294	8500
2250	3313
17000	16117
20254	13016
517	25093
7064	21002
18929	2752
6016	8100
67	251
5007	9000
4926	4319
29601	4141
8505	8506
13002	4078
6188	16350
22088	23012
4845	21695
66	19046
2002	16869
6391	4821
4	6272
217	2140
3536	24075
6500	19812
5690	20008
13516	29140
13307	12136
21146	14180
3013	28
28007	18802
9009	24945
9602	2813
16819	2219
20086	6116
17	4848
14337	6667
9760	6388
10031	824
29386	2568
3608	25025
12399	26532
2269	17063
5022	6018
18753	515
14148	16174
2625	17976
12766	76
1008	17529
18593	22193
5200	2672
2056	2032
1717	391
16600	4770
3750	313
4580	3020
9375	12835
7098	20066
18277	4127
22070	15
16179	28515
18253	4511
3753	5029
2395	21019
24	8053
12453	2283
631	4581
29783	16009
4200	1141
927	17079
518	21875
1121	2534
8336	11080
8328	4283
3393	16312
7751	24424
14191	12754
29027	9547
29018	354
8055	12058
9261	16408
24657	4377
3321	1258
690	26032
22750	20
4128	596
5241	4634
28911	28281
5909	9501
1439	27009
13024	689
17793	8250
16062	28251
24266	25832
8629	345
4238	2034
814	4504
26271	5
6243	3251
9195	8750
13269	24927
16348	22502
24646	396
4071	2000
9026	2
12039	1080
1148	11127
4282	6502
364	1532
657	24110
275	8531
7000	24504
87	597
24226	14875
17875	6575
8143	4753
17250	16129
24504	16250
18617	4517
8071	24011
772	16540
1641	10286
13018	2005
2125	13063
5047	29519
16188	3412
11195	5189
25015	3192
28508	2313
16006	8619
4196	21630
141	4129
49	16584
28594	23626
7142	19063
20610	638
126	5131
30109	12334
14528	12267
8031	2125
16231	12632
12004	20032
12255	1707
481	3907
8275	13031
63	18611
6013	16082
4192	1270
9781	10133
16127	4266
2155	16260
25361	747
25588	9251
17013	26338
2789	34
18041	20066
2318	1258
21095	20128
24255	21965
18281	427
12189	27515
12	4720
25000	19675
2344	11000
22015	8264
12036	7164
18018	3098
2026	17506
8885	17297
9782	6110
254	2500
1625	29641
18125	13566
10	5354
4018	644
146	8658
2072	8387
3922	25121
2866	5041
1024	259
4112	16384
11809	18017
24564	8164
28504	534
5100	8122
285	250
16008	9221
24243	1118
16	5010
20523	3940
18376	3016
8258	875
3604	24037
1293	1282
17204	28133
14130	30000
1151	28622
17505	4885
43	17005
4008	637
10000	20290
12215	128
16058	16004
16502	28135
43	4149
3024	5571
12	16008
24001	1280
7314	21208
17312	30000
16010	18059
9613	31844
0	517
6578	11070
204	14156
1881	6837
17071	16527
8000	13135
15064	5067
14115	5729
16566	8071
20015	10517
504	25251
12051	16562
10600	8008
2909	696
7158	24000
8019	17005
9030	8080
28040	10194
3032	6789
18000	2411
6000	6051
21138	20518
3064	26785
1628	18517
20505	18754
25274	16087
23297	18842
4161	638
19892	6274
11443	8137
29750	17423
760	6879
8034	24524
14862	8840
2756	2073
1532	2473
695	4082
16791	16821
146	4129
1063	32
692	391
534	24142
19754	75
1018	13000
10566	18081
5445	1532
5724	13393
2594	1705
13611	17073
17633	9080
894	13086
250	254
71	9376
10085	16019
9396	10391
16145	24006
12165	28382
12677	17508
5426	20000
21750	348
16192	27256
2284	25035
16003	23580
18000	12016
16125	4915
1335	24041
20000	26008
17213	4159
4650	4344
375	1002
10139	3030
20	26009
16375	2034
1063	12572
6125	172
16187	157
10281	7008
16264	711
1375	10537
3069	20253
645	6065
2123	17167
134	12354
26675	279
16010	4382
24273	24125
8063	2009
2045	16315
16018	7190
41	4563
10018	19106
11262	3159
204	2175
24031	9504
1377	10860
10123	292
18238	7302
24547	18766
3008	16635
8039	2024
222	27001
17384	4172
20503	17082
10102	16562
501	36
8651	5829
5079	25531
18408	1331
11330	5289
24074	805
18351	5106
24391	5563
6034	790
4653	16203
13	8752
4032	2141
25125	20847
327	14500
12	8691
9298	1258
2000	144
8500	3586
9197	8078
9133	508
11634	18508
18443	26289
8031	6596
22886	302
4692	22851
4669	22598
21765	8156
26101	9229
8315	4007
8150	125
8093	31080
16916	16711
17799	543
20541	2571
23370	17125
20266	6444
7127	20226
5250	20252
16250	1188
563	12006
17521	15109
783	18006
30188	8007
27034	17008
20890	112
20259	24439
5000	5047
2000	7035
831	766
4143	1080
5315	12044
9836	5261
14493	14303
64	9002
1126	17000
8001	16644
24465	20922
4000	17439
12000	10001
502	2086
19313	6506
25516	2211
11157	9689
30984	27033
3291	457
3018	19305
5258	6221
1197	288
5516	20004
229	184
5642	10289
16410	18062
24102	20580
1534	21047
8028	3146
321	139
1001	11
3509	1127
19394	15073
21	16115
2478	9672
5024	28289
3324	503
7190	7259
8266	2146
16250	8
2000	17768
28562	127
8985	8508
423	20199
17062	20252
6055	510
9377	4008
6294	4259
11160	2699
8880	2641
26283	24582
3019	840
25540	13258
157	25649
4544	13227
12230	1017
24132	253
16325	29508
24775	25164
16563	3599
254	2502
2520	16376
19086	4139
630	8500
6893	2500
12006	17701
14422	20379
9027	38
1375	5500
5285	8446
24254	22509
2037	571
24070	6721
19633	658
12108	8817
16500	31423
3346	24008
30222	190
9127	2223
1134	1538
1614	16044
30075	2603
16532	2719
3136	19750
18289	18649
4071	24625
17267	9192
5250	2697
17687	2516
8511	8767
115	16387
24039	22073
30657	17250
16627	5397
29753	2625
3282	18008
8055	1520
26548	135
34	14411
11081	12037
7074	16256
8281	520
4197	2000
31253	18602
27002	30539
4313	1266
24005	16004
2134	11059
27259	11033
299	63
28011	4000
25068	8174
3706	23193
12297	17003
5004	6078
2143	20006
8914	13451
12039	10600
7041	8012
2337	4039
3063	3512
9815	16312
23497	753
28252	1352
28375	7297
1564	8129
26703	20768
1041	8
8377	1540
10265	4152
2628	384
3505	24041
4391	1248
2666	1032
5378	7024
5374	477
4243	20009
9254	1705
4519	13
16230	24320
6256	71
12130	539
3103	12192
2049	11277
12756	9477
10316	26867
10297	8510
11774	5016
32	4439
8066	6125
24328	3005
16150	1103
87	4587
20361	22070
4573	11027
8505	24020
11142	8406
20332	1305
20000	31015
12318	19516
1227	17908
15226	18017
188	31063
18625	16049
20033	3157
21032	8108
27078	24110
16543	282
4817	0
157	704
20187	16761
641	4788
12066	157
8031	3880
6262	6511
4129	2534
4157	8508
28290	18012
1008	16449
4590	2614
24015	1034
8008	30007
12273	2547
16532	3188
550	142
18176	21133
31687	26445
14895	4757
750	9267
18314	19258
63	3001
2528	16012
2036	387
12	13551
21517	5258
63	18937
3942	12125
16586	250
270	16274
8175	1581
2352	9946
11250	27176
2002	9348
17179	17448
1722	2162
1321	6196
688	6573
4767	24924
14533	2069
8078	524
27378	1035
19555	9190
2639	9018
25997	7164
4017	4625
524	9040
26312	6038
13094	24301
9316	5002
3550	18627
22547	3022
3148	8231
704	3
1891	305
12452	125
18009	1133
6188	17031
20337	758
2665	4582
2651	15148
8567	8860
4219	13130
12386	20142
16625	20695
5637	20516
24	9002
24023	20349
689	12158
17031	454
21904	2438
16070	5191
5	16062
16563	19625
10158	22101
5317	23064
4065	12014
4405	23267
2254	8138
4501	24200
4500	1178
9547	14000
25512	11063
26125	2025
12070	10880
24314	24406
270	3360
24222	28628
20160	24514
3097	20940
4032	24526
29546	18770
4553	13820
12656	4016
18750	20750
24002	3016
2219	6017
18437	16017
4299	7027
12568	622
5174	9063
1532	18198
818	20138
23006	8752
21174	4566
17001	1575
18199	22376
18183	12157
0	4572
20511	18891
25001	8067
8121	3002
17063	7065
25384	17157
17828	10328
17144	16523
126	21033
16505	11
572	16127
30784	4125
1004	4146
10167	6014
2633	8280
14043	5879
23878	7430
924	0
8324	284
4027	22031
8992	18407
8000	8330
26850	282
19562	16504
11016	24329
142	5201
8360	16598
16021	21024
24912	11010
1267	17132
20424	9071
1500	192
25038	30670
8078	16656
24042	24632
19011	12006
1681	20074
24052	18312
243	49
4100	16852
8127	12000
1	8193
844	8157
1811	10018
2032	141
16910	3201
9751	10326
2066	16578
258	250
8008	28757
6320	889
8061	394
25326	9262
2505	5629
2268	15075
9631	9006
11266	26035
2627	91
8508	6440
15047	4188
4508	6508
10231	2625
571	2502
26094	20845
20000	134
24009	6002
2104	4250
3	2547
28000	1540
228	9233
1266	23325
29031	26516
33	29001
5063	353
4250	1391
5128	2353
16581	534
969	22067
16781	28216
12000	3316
9910	313
5909	16625
17812	13639
16521	7037
1084	8
2071	20562
9	813
14131	13016
129	4039
24846	24836
410	22640
691	661
18267	6
252	13625
27250	1259
3153	20001
22330	1143
24567	19062
5399	2094
10766	18542
26055	11512
129	437
19066	3009
11047	21257
6174	3537
72	71
861	6125
16664	18711
20197	7195
2057	9125
1254	20
3471	31437
2422	18024
2110	1516
5330	4064
3564	11035
24058	21895
21695	3036
26422	1247
8459	10953
5376	20502
13016	8328
2221	11140
4702	4500
5626	2039
9044	6040
26333	14442
422	25035
4755	23385
6767	2133
8006	20200
4038	19006
1500	17688
26706	5036
29659	17001
2251	4369
5500	4063
16081	5275
20057	25909
7149	4068
18156	32
8260	12719
8003	251
15223	14
282	22254
313	18068
18189	9113
12940	2004
26757	8766
28785	17103
6250	19164
27015	4680
641	17738
1660	4330
5512	899
10518	24019
4125	254
10531	24501
17828	2387
30138	2025
614	16594
18628	7008
37	844
3776	6510
14180	9672
18758	16251
2004	16251
6739	27658
36	8274
1157	1094
175	17420
42	87
6946	9522
16122	10036
13984	16172
10125	27510
27035	3900
104	1050
22318	17096
22798	11253
4507	2142
10385	16219
1500	16066
15	25127
2500	1696
23001	20000
2439	4299
8814	607
9352	344
3204	8852
20023	4026
256	24010
12284	10031
3793	2071
6017	7141
253	4188
8031	12098
10000	22001
2344	16757
27000	21070
10704	10430
9031	2313
6860	16681
25574	254
1549	2047
26882	5500
579	5852
16126	12258
8075	24783
2314	3497
349	6689
28875	5511
5539	16255
4518	728
6022	18726
24046	17164
6751	1254
31382	8270
19367	16000
9033	153
4012	9016
94	4570
4766	1188
534	26227
20078	4243
3251	18982
8121	12044
17379	2175
137	20283
2012	1037
8631	574
3645	12894
8199	333
9064	5315
16660	4143
20697	19009
1319	939
4047	15019
21220	102
8032	14652
5000	9782
5033	16505
5004	1534
16255	16004
3291	629
16015	20078
15040	3108
509	7392
7125	500
1139	29281
503	16128
12656	6010
16268	4314
4334	10629
8055	4383
10656	9051
2508	4328
513	7569
41	12007
8568	600
21128	9000
16002	17062
3008	4098
887	17254
28376	83
6397	4043
3032	19235
157	18125
5285	114
27562	19877
4013	18043
512	13010
16760	8281
9419	21281
16313	9506
5503	404
14102	11008
2722	2250
19134	524
1913	16051
16035	29632
10392	8323
20640	30009
12774	4508
18629	24595
6158	17062
70	8586
22562	27305
16281	27375
1010	18052
2274	125
8063	4237
21970	9254
8504	24918
9860	9231
2700	10
9632	5392
8102	2134
13157	14352
7555	5477
10511	9016
14033	28519
2068	5036
21031	29307
16422	15513
12131	1495
262	11067
8313	36
6315	8737
29814	24056
17625	19567
16146	6819
24000	860
16062	4268
10282	1098
10524	10743
1225	5943
571	16070
581	5041
16134	251
157	14098
8110	12531
20004	9308
20067	18009
24517	8538
6262	8000
969	20752
10582	31500
26524	80
5076	16074
2086	16674
20109	24797
779	313
4952	758
8645	63
2254	4133
153	126
8634	28353
40	20002
28313	24637
13016	3196
20001	26882
27316	5659
16835	4415
4698	8537
647	28832
9162	24511
9831	36
1376	184
536	16064
5500	18041
6029	10203
16137	158
8379	266
16415	22204
16523	5166
5196	11039
5114	500
2883	3414
2752	17758
26751	20130
331	2077
26003	4165
22262	17008
696	19961
8008	23043
36	10252
8319	4016
7149	9000
1079	16784
20406	635
8778	12137
10003	51
1547	8013
16510	17704
9381	1007
4135	47
30005	6006
5513	3014
7534	20095
16883	17097
21351	15750
28505	10156
4180	12603
9250	6167
20405	6143
16041	16439
8649	9689
21099	1024
7346	28578
221	6926
252	524
10563	94
0	8283
11535	24593
16	3779
1129	8000
2383	2647
817	22016
24790	63
12385	20274
329	102
20754	1348
10512	21047
1244	6221
14065	12282
13131	17531
26034	16503
205	8617
10691	18099
4000	12067
333	6073
8511	6391
16523	2518
29	28887
4516	25834
6009	8663
13105	4696
26043	2925
9153	5255
8058	7094
17391	10375
17163	20133
1450	25656
19207	626
2561	143
4595	10337
26593	16250
16228	18027
1777	5
2117	26084
27086	30153
4768	4071
1608	1875
12691	29282
9039	738
14938	1299
24903	18162
4010	2875
6500	23566
16031	16838
19009	438
26687	9023
20195	4131
2000	2063
1211	5391
4035	16720
6000	16159
424	255
29286	10174
9816	63
4711	18562
16295	2092
4844	5313
6625	11087
14041	21136
27156	24619
4	4393
3604	25133
16532	12039
8242	8033
9113	6022
20689	2797
22597	10006
26533	27890
1250	2036
25672	19765
9002	9854
1052	2533
16322	10048
2540	3126
78	15571
4379	2001
16304	20859
27500	21195
4500	6038
4533	1151
71	2329
555	42
19929	4131
28274	3536
12955	4022
17911	6032
16644	111
12291	1846
6702	35
15010	1877
2571	6269
14507	4000
5258	16501
18031	16454
3299	2291
4166	24040
30688	251
19187	25783
509	18376
6301	4073
2750	21130
165	16165
18062	16383
1000	16432
9387	2585
689	633
1382	5500
2298	2223
20000	16395
9258	9625
8548	16177
25015	1000
3158	4876
10551	4674
2500	4563
8809	383
8033	3002
16395	9599
25008	20321
22142	7001
9752	17877
16072	4505
766	2405
16274	276
26040	2592
4502	1567
27187	16056
2530	8086
10126	14165
30253	1393
4158	16035
26792	11563
28007	20320
17610	17002
16062	2752
20328	12004
9094	20250
11432	10079
336	10000
24832	20594
21051	40
2172	24258
8625	12080
4504	6802
6383	188
1254	17062
21856	13161
18032	19570
320	2006
516	71
4125	27286
2340	3057
8347	5539
11023	6512
3289	8622
5646	4034
7110	2260
4012	21541
8512	16758
26106	18093
1702	18964
25250	149
20500	10403
5278	4005
1582	10032
6534	8111
16346	4564
5813	16096
3	289
10393	17353
4011	8531
47	19525
1280	19441
1503	18377
8016	10002
6658	17008
16758	7276
19047	3792
582	111
17250	18078
20019	735
3392	250
10005	262
9017	6129
24861	9789
1642	104
14501	2002
8000	18531
1065	65
1021	7688
4045	25040
9714	16010
2768	26384
24187	683
11034	12315
24604	8435
13596	8564
129	11664
8627	4030
17505	8
16785	16250
754	5547
17	267
20512	24383
3485	8598
22547	3049
199	2278
25187	0
662	65
11012	18005
2255	12286
26205	12536
17079	16914
8770	24485
611	307
1038	2822
359	6449
403	215
20004	20019
14526	19439
8601	6375
8072	4203
12102	8500
8039	14576
1665	8037
22002	24010
6754	1040
284	504
29162	26035
4910	16516
188	2065
10546	22539
17079	23752
4563	29265
28554	375
422	16728
47	13565
24818	14379
26519	17098
28097	9752
1517	750
5516	1017
168	10649
28005	17391
8011	1941
11067	16868
18126	22151
5346	5876
9072	652
508	26316
8266	27671
20501	521
23011	4120
6375	4142
2096	12820
877	20753
10043	3118
27079	86
8013	14015
650	20026
24	251
9253	2261
11790	532
8048	29500
9079	29128
16523	25250
20669	813
21040	1711
20774	16130
16	29375
17129	8109
20016	20187
3309	1102
16062	326
1519	21523
12250	28558
24004	8067
22379	26531
20417	8258
4000	4144
18037	518
1036	704
4754	12324
14628	8314
30006	10126
629	13773
19744	3161
17589	21075
22	20166
8000	22533
10512	23504
9283	7182
6056	2455
10516	4016
5039	587
4502	27641
8099	28251
1540	16399
475	17758
2582	12501
1128	8285
8406	68
1080	1142
134	26396
511	8814
20382	12209
21501	2200
245	3039
16020	28162
12188	4006
15313	18738
1005	13188
20063	15289
4265	22754
10266	7376
29002	8603
24062	21019
17019	25691
2035	2542
17269	5071
16754	9004
24867	6071
16566	40
3908	66
4	20344
26751	20274
16521	117
8518	6450
16141	18
10220	3157
2438	22010
8813	30410
13016	1017
16268	4544
387	9012
21187	4008
8141	688
24410	114
10758	9016
17692	17062
22625	6079
2362	23453
616	764
13149	20637
18138	18064
532	2082
8527	11763
10606	71
1061	30074
18658	8224
18566	12178
8691	8066
20517	24125
20291	29007
8938	4075
2004	4317
16268	6580
1	4222
1632	6758
9579	10779
16822	682
18145	4450
17756	30642
17012	1
728	5875
18863	5018
126	40
83	14131
9131	6066
6352	2789
23209	27178
22012	96
686	9006
24408	16020
18512	33
11063	16445
6770	5329
2916	1071
18781	173
4703	90
8047	30416
21879	17509
142	20062
343	4047
22699	278
6197	34
784	532
4097	22441
20133	11008
8500	8536
8108	0
2282	9475
471	21250
9758	14031
25377	8066
1001	24133
14063	15014
1428	4047
6253	12294
16313	17255
3508	1519
24203	9567
626	23031
80	3332
18580	20332
24582	24468
17102	16106
8258	20055
17531	8829
275	17010
5018	4003
24379	8032
21164	5000
16012	666
25007	20018
20002	17523
24125	270
6313	2240
11221	18509
8253	4698
16818	17043
309	16130
13063	15630
4009	2237
24093	24229
645	6170
20478	3899
24527	7063
22504	32
12512	1532
15146	4814
13066	4666
1050	5133
27047	24764
27226	20160
18267	4536
8317	5453
512	12
507	25577
20822	9346
10564	6168
20539	4084
23771	8765
10750	16830
1282	2054
9125	5688
4093	1003
24197	23219
586	4376
18188	4407
1284	25595
158	21775
3286	23329
4875	8047
8503	21562
6865	16020
52	16017
4516	5895
8285	8484
4297	22627
6007	16500
267	8254
25298	16502
4133	4011
28379	6520
1507	26602
4161	350
9293	188
44	19759
3790	3775
12300	329
29320	18016
28625	5344
1829	21209
1133	563
4252	5353
10641	14602
8355	9010
5096	22509
272	4259
10553	10127
4156	503
18023	567
16348	4230
4516	6068
2909	8781
17658	16566
10779	24383
20654	4783
10834	16284
1275	6033
0	20001
16254	4455
547	4380
13156	645
20759	8614
6313	1313
13548	3006
11108	16209
9535	11422
18286	2409
63	157
1448	3146
2024	27094
26064	2104
1349	17156
603	24566
22188	3532
4387	12688
1467	2034
1026	31340
28531	4782
2500	24076
25001	28394
31596	8474
553	278
4688	4638
1551	4223
19267	28004
24020	16263
1563	2821
24015	2533
5250	8190
2288	5008
16974	9041
25302	1508
68	24690
8160	2517
1016	28132
1131	16187
2047	20004
12379	20152
8008	4771
2769	22640
20238	6
10875	14378
20312	12063
529	21281
2016	21351
13032	1035
18821	125
4226	20240
25067	383
1516	87
2258	31626
16289	16154
16168	14250
12789	20418
6762	1915
25409	20064
8576	18141
5578	12650
8031	8188
8	5188
14535	19164
2008	4646
24509	9108
20508	17125
1408	6100
23158	11386
4017	2570
4454	2899
20359	79
8379	18470
3327	6214
20771	25279
21814	286
75	3703
4125	1571
11711	18753
520	754
2572	3211
16015	26298
1370	18505
2830	643
17285	15937
8080	14594
10180	4323
17689	8006
2383	16333
125	7768
